name,address,account,description,interest
2013,Level 4,LL122,Non-Residential Property Operation,Dollars (millions)
2013,Level 4,LL122,Non-Residential Property Operation,Dollars (millions)
2013,Level 4,LL122,Non-Residential Property Operation,Dollars (millions)
2013,Level 4,LL122,Non-Residential Property Operation,Dollars (millions)
2013,Level 4,LL122,Non-Residential Property Operation,Dollars (millions)
2013,Level 4,LL122,Non-Residential Property Operation,Dollars (millions)
2013,Level 4,LL122,Non-Residential Property Operation,Dollars (millions)
2013,Level 4,LL122,Non-Residential Property Operation,Dollars (millions)
2013,Level 4,LL122,Non-Residential Property Operation,Dollars (millions)
2013,Level 4,LL122,Non-Residential Property Operation,Dollars (millions)
2013,Level 4,LL122,Non-Residential Property Operation,Dollars (millions)
2013,Level 4,LL122,Non-Residential Property Operation,Dollars (millions)
2013,Level 4,LL122,Non-Residential Property Operation,Dollars
2013,Level 4,LL122,Non-Residential Property Operation,Dollars
2013,Level 4,LL122,Non-Residential Property Operation,Percentage
2013,Level 4,LL122,Non-Residential Property Operation,Percentage
2013,Level 4,LL122,Non-Residential Property Operation,Percentage
2013,Level 4,LL122,Non-Residential Property Operation,Percentage
2013,Level 4,LL122,Non-Residential Property Operation,Percentage
2013,Level 4,LL123,Real Estate Services,Dollars (millions)
2013,Level 4,LL123,Real Estate Services,Dollars (millions)
2013,Level 4,LL123,Real Estate Services,Dollars (millions)
2013,Level 4,LL123,Real Estate Services,Dollars (millions)
2013,Level 4,LL123,Real Estate Services,Dollars (millions)
2013,Level 4,LL123,Real Estate Services,Dollars (millions)
2013,Level 4,LL123,Real Estate Services,Dollars (millions)
2013,Level 4,LL123,Real Estate Services,Dollars (millions)
2013,Level 4,LL123,Real Estate Services,Dollars (millions)
2013,Level 4,LL123,Real Estate Services,Dollars (millions)
2013,Level 4,LL123,Real Estate Services,Dollars (millions)
2013,Level 4,LL123,Real Estate Services,Dollars (millions)
2013,Level 4,LL123,Real Estate Services,Dollars (millions)
2013,Level 4,LL123,Real Estate Services,Dollars (millions)
2013,Level 4,LL123,Real Estate Services,Dollars (millions)
2013,Level 4,LL123,Real Estate Services,Dollars (millions)
2013,Level 4,LL123,Real Estate Services,Dollars (millions)
2013,Level 4,LL123,Real Estate Services,Dollars (millions)
2013,Level 4,LL123,Real Estate Services,Dollars (millions)
2013,Level 4,LL123,Real Estate Services,Dollars (millions)
2013,Level 4,LL123,Real Estate Services,Dollars (millions)
2013,Level 4,LL123,Real Estate Services,Dollars (millions)
2013,Level 4,LL123,Real Estate Services,Dollars (millions)
2013,Level 4,LL123,Real Estate Services,Dollars (millions)
2013,Level 4,LL123,Real Estate Services,Dollars (millions)
2013,Level 4,LL123,Real Estate Services,Dollars (millions)
2013,Level 4,LL123,Real Estate Services,Dollars (millions)
2013,Level 4,LL123,Real Estate Services,Dollars
2013,Level 4,LL123,Real Estate Services,Dollars
2013,Level 4,LL123,Real Estate Services,Percentage
2013,Level 4,LL123,Real Estate Services,Percentage
2013,Level 4,LL123,Real Estate Services,Percentage
2013,Level 4,LL123,Real Estate Services,Percentage
2013,Level 4,LL123,Real Estate Services,Percentage
2013,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions)
2013,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions)
2013,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions)
2013,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions)
2013,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions)
2013,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions)
2013,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions)
2013,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions)
2013,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions)
2013,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions)
2013,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions)
2013,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions)
2013,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions)
2013,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions)
2013,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions)
2013,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions)
2013,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions)
2013,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions)
2013,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions)
2013,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions)
2013,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions)
2013,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions)
2013,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions)
2013,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions)
2013,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions)
2013,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions)
2013,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars
2013,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars
2013,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Percentage
2013,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Percentage
2013,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Percentage
2013,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Percentage
2013,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Percentage
2013,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions)
2013,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions)
2013,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions)
2013,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions)
2013,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions)
2013,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions)
2013,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions)
2013,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions)
2013,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions)
2013,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions)
2013,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions)
2013,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions)
2013,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions)
2013,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions)
2013,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions)
2013,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions)
2013,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions)
2013,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions)
2013,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions)
2013,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions)
2013,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions)
2013,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions)
2013,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions)
2013,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions)
2013,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions)
2013,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions)
2013,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars
2013,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars
2013,Level 3,MN11,"Professional, Scientific and Technical Services",Percentage
2013,Level 3,MN11,"Professional, Scientific and Technical Services",Percentage
2013,Level 3,MN11,"Professional, Scientific and Technical Services",Percentage
2013,Level 3,MN11,"Professional, Scientific and Technical Services",Percentage
2013,Level 3,MN11,"Professional, Scientific and Technical Services",Percentage
2013,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions)
2013,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions)
2013,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions)
2013,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions)
2013,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions)
2013,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions)
2013,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions)
2013,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions)
2013,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions)
2013,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions)
2013,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions)
2013,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions)
2013,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions)
2013,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions)
2013,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions)
2013,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions)
2013,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions)
2013,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions)
2013,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions)
2013,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions)
2013,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions)
2013,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions)
2013,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions)
2013,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions)
2013,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions)
2013,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions)
2013,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars
2013,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars
2013,Level 4,MN111,"Scientific, Architectural and Engineering Services",Percentage
2013,Level 4,MN111,"Scientific, Architectural and Engineering Services",Percentage
2013,Level 4,MN111,"Scientific, Architectural and Engineering Services",Percentage
2013,Level 4,MN111,"Scientific, Architectural and Engineering Services",Percentage
2013,Level 4,MN111,"Scientific, Architectural and Engineering Services",Percentage
2013,Level 4,MN112,Legal and Accounting Services,Dollars (millions)
2013,Level 4,MN112,Legal and Accounting Services,Dollars (millions)
2013,Level 4,MN112,Legal and Accounting Services,Dollars (millions)
2013,Level 4,MN112,Legal and Accounting Services,Dollars (millions)
2013,Level 4,MN112,Legal and Accounting Services,Dollars (millions)
2013,Level 4,MN112,Legal and Accounting Services,Dollars (millions)
2013,Level 4,MN112,Legal and Accounting Services,Dollars (millions)
2013,Level 4,MN112,Legal and Accounting Services,Dollars (millions)
2013,Level 4,MN112,Legal and Accounting Services,Dollars (millions)
2013,Level 4,MN112,Legal and Accounting Services,Dollars (millions)
2013,Level 4,MN112,Legal and Accounting Services,Dollars (millions)
2013,Level 4,MN112,Legal and Accounting Services,Dollars (millions)
2013,Level 4,MN112,Legal and Accounting Services,Dollars (millions)
2013,Level 4,MN112,Legal and Accounting Services,Dollars (millions)
2013,Level 4,MN112,Legal and Accounting Services,Dollars (millions)
2013,Level 4,MN112,Legal and Accounting Services,Dollars (millions)
2013,Level 4,MN112,Legal and Accounting Services,Dollars (millions)
2013,Level 4,MN112,Legal and Accounting Services,Dollars (millions)
2013,Level 4,MN112,Legal and Accounting Services,Dollars (millions)
2013,Level 4,MN112,Legal and Accounting Services,Dollars (millions)
2013,Level 4,MN112,Legal and Accounting Services,Dollars (millions)
2013,Level 4,MN112,Legal and Accounting Services,Dollars (millions)
2013,Level 4,MN112,Legal and Accounting Services,Dollars (millions)
2013,Level 4,MN112,Legal and Accounting Services,Dollars (millions)
2013,Level 4,MN112,Legal and Accounting Services,Dollars (millions)
2013,Level 4,MN112,Legal and Accounting Services,Dollars (millions)
2013,Level 4,MN112,Legal and Accounting Services,Dollars
2013,Level 4,MN112,Legal and Accounting Services,Dollars
2013,Level 4,MN112,Legal and Accounting Services,Percentage
2013,Level 4,MN112,Legal and Accounting Services,Percentage
2013,Level 4,MN112,Legal and Accounting Services,Percentage
2013,Level 4,MN112,Legal and Accounting Services,Percentage
2013,Level 4,MN112,Legal and Accounting Services,Percentage
2013,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions)
2013,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions)
2013,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions)
2013,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions)
2013,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions)
2013,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions)
2013,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions)
2013,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions)
2013,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions)
2013,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions)
2013,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions)
2013,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions)
2013,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions)
2013,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions)
